participant.code,participant.label,player.isIE,player.paid,player.treatment,player.explosion,player.pumps,player.pastille,player.pastille_value,player.pastille_color,player.limite,player.limite_value,player.autoevaluation,player.can_mise_excessive,player.can_mise_excitation,player.can_mise_rejouee,player.can_mise_vente,player.can_jeu_probleme,player.can_jeu_sante,player.can_jeu_critique,player.can_jeu_finances,player.can_jeu_culpabilite,player.can_indice_value,player.can_indice_categorie,player.tentation,player.tentation_limite,player.tentation_tirage,player.tentation_appliquee,player.avis_video,player.payoff,subsession.round_number,subsession.subsession_type,session.code,session.label
4b4ohask,4575.0,,0,4,11,20.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
88z8krw9,4573.0,,0,0,29,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,10,0,o4z5lkvb,rfa1
z9bzz43e,4584.0,,0,0,17,53.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
9z64o7kz,4585.0,,0,4,11,8.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.2,10,0,o4z5lkvb,rfa1
5gyhxnba,4583.0,,1,0,4,24.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
qj8qavk9,4595.0,,0,4,27,10.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.5,10,0,o4z5lkvb,rfa1
6tavhc5a,4617.0,,0,0,29,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
cwm71m5p,4623.0,,0,4,28,12.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.8,10,0,o4z5lkvb,rfa1
68anxzhi,4625.0,,0,0,33,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,10,0,o4z5lkvb,rfa1
jm5nu9lj,4657.0,,0,4,23,7.0,,,,,,,,,,,,,,,,,,1.0,15.0,,0,,1.05,10,0,o4z5lkvb,rfa1
h3ztrsuj,4665.0,,0,0,58,38.0,,,,,,,,,,,,,,,,,,,,,0,,5.7,10,0,o4z5lkvb,rfa1
sxlzvnn1,4681.0,,0,0,56,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,10,0,o4z5lkvb,rfa1
rklpzlcr,4679.0,,0,0,61,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,10,0,o4z5lkvb,rfa1
h1jlhmvc,4669.0,,0,4,8,6.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.9,10,0,o4z5lkvb,rfa1
tdp5ztgj,4693.0,,0,0,23,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,10,0,o4z5lkvb,rfa1
83pnm0da,4703.0,,0,0,51,14.0,,,,,,,,,,,,,,,,,,,,,0,,2.1,10,0,o4z5lkvb,rfa1
6rbicyrd,4712.0,,1,4,12,12.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.8,10,0,o4z5lkvb,rfa1
7cfev9oc,4717.0,,0,0,52,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,10,0,o4z5lkvb,rfa1
342sxj6x,4718.0,,0,0,8,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,10,0,o4z5lkvb,rfa1
5a545c73,4722.0,,1,4,6,27.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
8ncrb3l1,4740.0,,0,0,60,17.0,,,,,,,,,,,,,,,,,,,,,0,,2.55,10,0,o4z5lkvb,rfa1
w4r099mc,4744.0,,0,4,6,5.0,,,,,,,,,,,,,,,,,,1.0,10.0,,0,,0.75,10,0,o4z5lkvb,rfa1
cfxb6p11,4751.0,,0,0,43,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
rx5q4rx0,4757.0,,0,4,6,6.0,,,,,,,,,,,,,,,,,,1.0,15.0,,0,,0.9,10,0,o4z5lkvb,rfa1
qc2o1vb9,4774.0,,0,4,52,40.0,,,,,,,,,,,,,,,,,,0.0,,,0,,6.0,10,0,o4z5lkvb,rfa1
x4n0m4ea,4783.0,,0,4,16,4.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.6,10,0,o4z5lkvb,rfa1
t085h88h,4789.0,,0,0,30,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,10,0,o4z5lkvb,rfa1
4zb89kjq,4798.0,,0,4,16,64.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
zlqb89y6,4810.0,,0,0,5,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
rolpv7a8,4815.0,,0,0,1,40.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
1gf1pwiw,4823.0,,0,4,38,35.0,,,,,,,,,,,,,,,,,,1.0,35.0,,0,,5.25,10,0,o4z5lkvb,rfa1
qovq4l1m,4837.0,,0,0,5,37.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
hlct6535,4845.0,,0,4,16,8.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.2,10,0,o4z5lkvb,rfa1
t3pgkhsd,4847.0,,0,0,24,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,10,0,o4z5lkvb,rfa1
euesoss5,4850.0,,0,4,13,31.0,,,,,,,,,,,,,,,,,,1.0,40.0,,1,,0.0,10,0,o4z5lkvb,rfa1
pyw45hxr,4871.0,,0,4,61,49.0,,,,,,,,,,,,,,,,,,1.0,40.0,,0,,7.35,10,0,o4z5lkvb,rfa1
yrav7dz0,4868.0,,0,0,25,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,10,0,o4z5lkvb,rfa1
zyjjopu3,4885.0,,0,4,10,20.0,,,,,,,,,,,,,,,,,,1.0,5.0,,0,,0.0,10,0,o4z5lkvb,rfa1
cr41tifb,4883.0,,0,0,55,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,10,0,o4z5lkvb,rfa1
zio1k3xs,4913.0,,0,0,40,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
hl8tcoey,4918.0,,0,4,2,21.0,,,,,,,,,,,,,,,,,,1.0,21.0,,1,,0.0,10,0,o4z5lkvb,rfa1
ixpew27k,4912.0,,0,0,12,57.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
8hsxzy5a,4929.0,,0,0,64,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,10,0,o4z5lkvb,rfa1
56witzuw,4946.0,,0,4,10,25.0,,,,,,,,,,,,,,,,,,1.0,6.0,,0,,0.0,10,0,o4z5lkvb,rfa1
zyqed6cm,4956.0,,0,0,37,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
pa0ja0ob,4958.0,,0,0,21,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
4wxm6e4f,4964.0,,0,0,20,24.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
cpar8i23,4988.0,,0,4,10,46.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
03mz45d1,4990.0,,0,0,20,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
org79hb7,5019.0,,0,4,62,6.0,,,,,,,,,,,,,,,,,,1.0,14.0,,0,,0.9,10,0,o4z5lkvb,rfa1
q5zvw87w,5026.0,,0,0,63,47.0,,,,,,,,,,,,,,,,,,,,,0,,7.05,10,0,o4z5lkvb,rfa1
o62q5nmh,5015.0,,0,4,3,11.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
jdzdd46p,5023.0,,1,0,15,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
9l345cxf,5035.0,,0,0,36,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,10,0,o4z5lkvb,rfa1
vq6dn92f,5046.0,,0,4,47,42.0,,,,,,,,,,,,,,,,,,0.0,,,0,,6.3,10,0,o4z5lkvb,rfa1
oip80yqf,5054.0,,1,4,20,16.0,,,,,,,,,,,,,,,,,,0.0,,,0,,2.4,10,0,o4z5lkvb,rfa1
ijz0ugdt,5065.0,,0,0,29,38.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
390vieu7,5064.0,,0,0,50,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,10,0,o4z5lkvb,rfa1
amx7isgn,5069.0,,0,4,22,12.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.8,10,0,o4z5lkvb,rfa1
eypa2nj3,5075.0,,0,0,54,24.0,,,,,,,,,,,,,,,,,,,,,0,,3.6,10,0,o4z5lkvb,rfa1
3uhm0tky,5087.0,,0,4,31,10.0,,,,,,,,,,,,,,,,,,1.0,45.0,,0,,1.5,10,0,o4z5lkvb,rfa1
utx9a55x,5091.0,,0,0,27,47.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
5j9443p4,5103.0,,0,4,23,16.0,,,,,,,,,,,,,,,,,,1.0,30.0,,0,,2.4,10,0,o4z5lkvb,rfa1
w8drzjmt,5113.0,,0,0,41,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
v6qcmb80,5120.0,,0,4,22,15.0,,,,,,,,,,,,,,,,,,0.0,,,0,,2.25,10,0,o4z5lkvb,rfa1
a0tefuvk,5115.0,,0,0,37,35.0,,,,,,,,,,,,,,,,,,,,,0,,5.25,10,0,o4z5lkvb,rfa1
5etwwfq1,5132.0,,0,0,54,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
qvfwoamv,5141.0,,0,4,19,10.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.5,10,0,o4z5lkvb,rfa1
x9075xxa,5149.0,,0,0,61,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,10,0,o4z5lkvb,rfa1
v4i6xr9y,5157.0,,0,0,36,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,10,0,o4z5lkvb,rfa1
kmqof06k,5158.0,,0,4,36,25.0,,,,,,,,,,,,,,,,,,1.0,28.0,,0,,3.75,10,0,o4z5lkvb,rfa1
yrzwbn94,5179.0,,0,0,55,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,10,0,o4z5lkvb,rfa1
zrjgik8d,5183.0,,0,4,57,4.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.6,10,0,o4z5lkvb,rfa1
jyvafc9f,5181.0,,0,0,25,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,10,0,o4z5lkvb,rfa1
ovlk0v4k,5189.0,,0,4,37,30.0,,,,,,,,,,,,,,,,,,0.0,,,0,,4.5,10,0,o4z5lkvb,rfa1
l7n9m6oc,5210.0,,0,4,50,12.0,,,,,,,,,,,,,,,,,,1.0,20.0,,0,,1.8,10,0,o4z5lkvb,rfa1
74dtf8as,5216.0,,0,0,31,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,10,0,o4z5lkvb,rfa1
4caweu7i,5231.0,,0,4,12,14.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
mfj5btkd,5230.0,,0,0,57,64.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
rtfw56ba,5236.0,,0,4,44,14.0,,,,,,,,,,,,,,,,,,0.0,,,0,,2.1,10,0,o4z5lkvb,rfa1
q7vitv6s,5247.0,,0,4,55,32.0,,,,,,,,,,,,,,,,,,0.0,,,0,,4.8,10,0,o4z5lkvb,rfa1
mpwr8que,5253.0,,0,0,62,50.0,,,,,,,,,,,,,,,,,,,,,0,,7.5,10,0,o4z5lkvb,rfa1
s3lury62,5258.0,,0,4,44,1.0,,,,,,,,,,,,,,,,,,1.0,37.0,,0,,0.15,10,0,o4z5lkvb,rfa1
gzul38cw,5260.0,,1,0,43,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
n7p4pe3w,5275.0,,0,0,38,45.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
u5lcm0ao,5285.0,,0,4,41,31.0,,,,,,,,,,,,,,,,,,1.0,29.0,,0,,4.65,10,0,o4z5lkvb,rfa1
g04ryq2l,5296.0,,0,0,52,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
tbyb9p5i,5304.0,,0,4,17,7.0,,,,,,,,,,,,,,,,,,1.0,60.0,,1,,1.05,10,0,o4z5lkvb,rfa1
nypsz1k8,5331.0,,0,0,36,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,10,0,o4z5lkvb,rfa1
81hjw8lj,5335.0,,0,4,7,60.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
h39unum2,5350.0,,0,4,25,8.0,,,,,,,,,,,,,,,,,,1.0,20.0,,0,,1.2,10,0,o4z5lkvb,rfa1
c34b13vi,5355.0,,0,0,57,34.0,,,,,,,,,,,,,,,,,,,,,0,,5.1,10,0,o4z5lkvb,rfa1
uecqn2oa,5287.0,,0,4,38,19.0,,,,,,,,,,,,,,,,,,0.0,,,0,,2.85,10,0,o4z5lkvb,rfa1
nmtvjlwp,5369.0,,0,0,38,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,10,0,o4z5lkvb,rfa1
id924pkw,5374.0,,0,4,50,20.0,,,,,,,,,,,,,,,,,,0.0,,,0,,3.0,10,0,o4z5lkvb,rfa1
pt13o700,5380.0,,1,0,21,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
q41ar1u4,5389.0,,0,0,20,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,10,0,o4z5lkvb,rfa1
dimik4eu,5391.0,,0,4,16,31.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
hutitlgt,5398.0,,0,0,59,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,10,0,o4z5lkvb,rfa1
nebftjbt,5402.0,,0,4,60,5.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.75,10,0,o4z5lkvb,rfa1
gnjwfl4a,5412.0,,0,0,62,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
wly5dj0g,5416.0,,0,4,30,8.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.2,10,0,o4z5lkvb,rfa1
s35zmvo8,5429.0,,0,0,6,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,10,0,o4z5lkvb,rfa1
6xubh54x,5435.0,,0,4,44,13.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.95,10,0,o4z5lkvb,rfa1
rvij01cd,5443.0,,0,0,33,64.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
2ikhekig,5452.0,,0,4,11,13.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
a144qm25,5454.0,,0,0,30,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,10,0,o4z5lkvb,rfa1
hh0pwtg7,5463.0,,0,4,19,40.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
hgzrx760,5470.0,,0,0,10,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,10,0,o4z5lkvb,rfa1
2064erjp,5484.0,,0,0,20,23.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
883ha5dr,5487.0,,1,4,16,35.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
7na8w7m1,5490.0,,0,0,6,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
idjogc04,5495.0,,0,4,24,18.0,,,,,,,,,,,,,,,,,,0.0,,,0,,2.7,10,0,o4z5lkvb,rfa1
uncr6ino,5501.0,,0,0,9,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
1qmevkro,5513.0,,0,4,7,9.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
hb1bgxfa,5518.0,,0,0,17,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,10,0,o4z5lkvb,rfa1
a3noirk1,5532.0,,0,0,41,40.0,,,,,,,,,,,,,,,,,,,,,0,,6.0,10,0,o4z5lkvb,rfa1
n7dxupux,5536.0,,0,4,22,15.0,,,,,,,,,,,,,,,,,,1.0,25.0,,0,,2.25,10,0,o4z5lkvb,rfa1
wdpfoou8,5557.0,,0,4,14,9.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.35,10,0,o4z5lkvb,rfa1
5gshwpv4,5564.0,,0,0,59,41.0,,,,,,,,,,,,,,,,,,,,,0,,6.15,10,0,o4z5lkvb,rfa1
6vvmkrd8,5567.0,,0,4,53,2.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.3,10,0,o4z5lkvb,rfa1
ju9uzefm,5574.0,,0,0,34,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,10,0,o4z5lkvb,rfa1
hbz8xd1i,5580.0,,0,0,33,28.0,,,,,,,,,,,,,,,,,,,,,0,,4.2,10,0,o4z5lkvb,rfa1
vs3wuwzm,5597.0,,0,4,51,10.0,,,,,,,,,,,,,,,,,,1.0,25.0,,0,,1.5,10,0,o4z5lkvb,rfa1
nfsroule,5622.0,,0,0,8,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
juzsr895,5646.0,,1,4,25,25.0,,,,,,,,,,,,,,,,,,0.0,,,0,,3.75,10,0,o4z5lkvb,rfa1
h2z3124s,5650.0,,0,0,19,22.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
71lcmb12,5640.0,,1,4,46,28.0,,,,,,,,,,,,,,,,,,0.0,,,0,,4.2,10,0,o4z5lkvb,rfa1
ifcdqq4b,5658.0,,0,0,1,55.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
bz2boz5g,5662.0,,0,4,20,1.0,,,,,,,,,,,,,,,,,,1.0,5.0,,1,,0.15,10,0,o4z5lkvb,rfa1
7gu55ft9,5671.0,,0,0,32,33.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
me4fcmb8,5676.0,,1,4,30,9.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.35,10,0,o4z5lkvb,rfa1
b1ipko7z,5683.0,,0,0,61,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,10,0,o4z5lkvb,rfa1
84upjnjm,5679.0,,0,4,36,34.0,,,,,,,,,,,,,,,,,,0.0,,,0,,5.1,10,0,o4z5lkvb,rfa1
qby9diza,5698.0,,0,0,11,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,10,0,o4z5lkvb,rfa1
vx97vxfi,5703.0,,0,4,3,5.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
rw7z0lam,5704.0,,0,4,30,31.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
7i1660qg,5726.0,,0,0,7,64.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
vjf5qv2y,5723.0,,0,4,24,32.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
mgkwzp24,5724.0,,0,0,44,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,10,0,o4z5lkvb,rfa1
uald0945,5739.0,,0,4,13,20.0,,,,,,,,,,,,,,,,,,1.0,27.0,,1,,0.0,10,0,o4z5lkvb,rfa1
9og49xdq,5753.0,,0,0,56,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,10,0,o4z5lkvb,rfa1
xwk5sa29,5765.0,,0,4,17,20.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
xgvwuzes,5755.0,,0,0,30,54.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
4fkkf8h2,5759.0,,0,4,46,2.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.3,10,0,o4z5lkvb,rfa1
a2t7zzkn,5771.0,,0,0,40,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,10,0,o4z5lkvb,rfa1
ydvujw7l,5788.0,,0,4,57,56.0,,,,,,,,,,,,,,,,,,0.0,,,0,,8.4,10,0,o4z5lkvb,rfa1
2z9rhhlq,5789.0,,0,0,26,14.0,,,,,,,,,,,,,,,,,,,,,0,,2.1,10,0,o4z5lkvb,rfa1
ktt3zdxi,5806.0,,0,0,46,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,10,0,o4z5lkvb,rfa1
bi0cprjp,5826.0,,0,4,2,1.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.15,10,0,o4z5lkvb,rfa1
1rh2re9n,5831.0,,0,0,33,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,10,0,o4z5lkvb,rfa1
ixkjv347,5842.0,,0,4,31,40.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
s9go16bm,5868.0,,0,0,40,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,10,0,o4z5lkvb,rfa1
wvdtlays,5851.0,,0,4,52,10.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.5,10,0,o4z5lkvb,rfa1
2gboew8o,5879.0,,0,0,51,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,10,0,o4z5lkvb,rfa1
87xii8vi,5898.0,,0,0,1,21.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
fya3ej8t,5902.0,,1,4,22,8.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.2,10,0,o4z5lkvb,rfa1
5fy6p7le,5906.0,,0,0,22,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,10,0,o4z5lkvb,rfa1
yf3z3s8e,5916.0,,0,4,2,32.0,,,,,,,,,,,,,,,,,,1.0,32.0,,0,,0.0,10,0,o4z5lkvb,rfa1
xvj5qbgy,5915.0,,0,0,18,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,10,0,o4z5lkvb,rfa1
kzh42pr1,5925.0,,0,4,32,20.0,,,,,,,,,,,,,,,,,,0.0,,,0,,3.0,10,0,o4z5lkvb,rfa1
xsvurmph,5936.0,,0,0,59,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,10,0,o4z5lkvb,rfa1
wmuk7k9m,5933.0,,0,4,35,7.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.05,10,0,o4z5lkvb,rfa1
5calkb8c,5955.0,,0,4,56,12.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.8,10,0,o4z5lkvb,rfa1
ghulv99f,5945.0,,0,0,43,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,10,0,o4z5lkvb,rfa1
57p15sre,5967.0,,1,4,52,10.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.5,10,0,o4z5lkvb,rfa1
o6mn275c,5997.0,,0,0,10,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,10,0,o4z5lkvb,rfa1
63b1j2nr,6002.0,,0,4,34,45.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
umk22cww,6001.0,,0,0,57,35.0,,,,,,,,,,,,,,,,,,,,,0,,5.25,10,0,o4z5lkvb,rfa1
pbku5lh6,6029.0,,0,0,18,20.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
ym4qffaa,6037.0,,1,0,19,13.0,,,,,,,,,,,,,,,,,,,,,0,,1.95,10,0,o4z5lkvb,rfa1
bhgg3xgy,6035.0,,0,4,46,3.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.45,10,0,o4z5lkvb,rfa1
vkuuielz,6039.0,,0,0,40,60.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
2fs4ai8s,6053.0,,0,4,52,25.0,,,,,,,,,,,,,,,,,,0.0,,,0,,3.75,10,0,o4z5lkvb,rfa1
qtx7od7f,6051.0,,0,0,61,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,10,0,o4z5lkvb,rfa1
t7s0d5yf,6058.0,,0,4,23,4.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.6,10,0,o4z5lkvb,rfa1
wj6ub4v2,6076.0,,0,0,38,13.0,,,,,,,,,,,,,,,,,,,,,0,,1.95,10,0,o4z5lkvb,rfa1
ihcy1j9d,6081.0,,0,0,19,18.0,,,,,,,,,,,,,,,,,,,,,0,,2.7,10,0,o4z5lkvb,rfa1
ngfgaqt4,6067.0,,0,0,19,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
5afa7ai2,6111.0,,0,4,33,34.0,,,,,,,,,,,,,,,,,,1.0,35.0,,0,,0.0,10,0,o4z5lkvb,rfa1
rd7h03a9,6119.0,,0,0,10,16.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
aqny5d1w,6137.0,,0,4,62,4.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.6,10,0,o4z5lkvb,rfa1
eozitt56,6118.0,,0,0,4,20.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
ag7i0tum,6115.0,,0,4,28,7.0,,,,,,,,,,,,,,,,,,0.0,,,0,,1.05,10,0,o4z5lkvb,rfa1
dunnrizr,6148.0,,0,0,22,22.0,,,,,,,,,,,,,,,,,,,,,0,,3.3,10,0,o4z5lkvb,rfa1
q0cj96fl,6153.0,,0,4,48,3.0,,,,,,,,,,,,,,,,,,1.0,3.0,,0,,0.45,10,0,o4z5lkvb,rfa1
u2nmflng,6171.0,,0,4,8,61.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
b3crvyad,6173.0,,1,0,16,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,10,0,o4z5lkvb,rfa1
5dp4m5fq,6184.0,,0,0,61,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,10,0,o4z5lkvb,rfa1
zy3vp321,6187.0,,0,4,61,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1,,0.15,10,0,o4z5lkvb,rfa1
5h026o63,6198.0,,0,0,38,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,10,0,o4z5lkvb,rfa1
sc2a9wkp,6204.0,,0,0,7,18.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
sdl24gvh,6225.0,,0,0,24,42.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,10,0,o4z5lkvb,rfa1
xo1918ke,6244.0,,1,4,2,52.0,,,,,,,,,,,,,,,,,,0.0,,,0,,0.0,10,0,o4z5lkvb,rfa1
