participant.code,participant.label,player.treatment,player.explosion,player.pumps,player.tentation,player.tentation_limite,player.tentation_tirage,player.tentation_appliquee,player.payoff,subsession.round_number,subsession.subsession_type,session.code,session.label,CSP,can,type,gender,age
z0p5nqkr,750.0,4,35,37,1,50,8,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,41
qf1ex2w3,755.0,0,40,18,NA,NA,NA,0,2.7,6,0,o4z5lkvb,rfa1,2,0,1,1,50
kbdiomtc,760.0,0,47,47,NA,NA,NA,0,7.05,6,0,o4z5lkvb,rfa1,1,0,1,1,47
k23rx60l,768.0,0,20,11,NA,NA,NA,0,1.65,6,0,o4z5lkvb,rfa1,3,0,1,1,60
limm4vp2,775.0,0,23,3,NA,NA,NA,0,0.45,6,0,o4z5lkvb,rfa1,2,0,1,1,33
0122eokr,781.0,4,10,56,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,39
qghnu1k1,786.0,0,61,14,NA,NA,NA,0,2.1,6,0,o4z5lkvb,rfa1,2,0,1,1,34
9q3mjt0c,795.0,0,54,25,NA,NA,NA,0,3.75,6,0,o4z5lkvb,rfa1,1,1,1,1,43
28z4h80n,802.0,4,40,38,0,NA,NA,0,5.7,6,0,o4z5lkvb,rfa1,2,0,1,2,38
5ffgdaze,812.0,0,34,11,NA,NA,NA,0,1.65,6,0,o4z5lkvb,rfa1,2,2,1,2,52
otrwwl7a,814.0,4,55,32,0,NA,NA,0,4.8,6,0,o4z5lkvb,rfa1,1,0,1,1,35
w8xykxjf,827.0,0,36,54,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,40
dyttrp7k,829.0,0,2,43,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,51
5kb48bgn,832.0,4,40,40,0,NA,NA,0,6,6,0,o4z5lkvb,rfa1,2,0,1,2,38
ntrq9m96,835.0,0,15,16,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,1,1,1,41
n2jc2o1m,843.0,0,37,7,NA,NA,NA,0,1.05,6,0,o4z5lkvb,rfa1,3,0,1,1,80
6pv9lwvx,852.0,0,33,20,NA,NA,NA,0,3,6,0,o4z5lkvb,rfa1,2,0,1,1,33
7257scu0,838.0,4,54,25,0,NA,NA,0,3.75,6,0,o4z5lkvb,rfa1,5,0,1,1,60
y53aeny5,866.0,0,47,48,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,2,34
17w6au6e,865.0,0,32,32,NA,NA,NA,0,4.8,6,0,o4z5lkvb,rfa1,2,0,1,1,57
w3gqej9w,867.0,4,19,10,0,NA,NA,0,1.5,6,0,o4z5lkvb,rfa1,2,0,1,1,61
zmtil2tt,876.0,0,45,25,NA,NA,NA,0,3.75,6,0,o4z5lkvb,rfa1,1,0,1,1,41
osdaotoc,880.0,4,33,45,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,40
iltp6o9i,887.0,0,3,12,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,2,1,1,37
o5fys07w,889.0,4,18,4,0,NA,NA,0,0.6,6,0,o4z5lkvb,rfa1,3,1,1,1,73
ot7pecl5,901.0,0,25,25,NA,NA,NA,0,3.75,6,0,o4z5lkvb,rfa1,1,0,1,2,37
ok9j1zs8,905.0,4,62,35,0,NA,NA,0,5.25,6,0,o4z5lkvb,rfa1,3,0,1,1,67
8jwdzkvb,919.0,4,21,11,0,NA,NA,0,1.65,6,0,o4z5lkvb,rfa1,1,0,1,1,39
1bas3m1y,924.0,0,26,20,NA,NA,NA,0,3,6,0,o4z5lkvb,rfa1,1,0,1,1,35
1lvpuwvn,947.0,4,36,18,0,NA,NA,0,2.7,6,0,o4z5lkvb,rfa1,2,0,1,1,26
7yl7k613,951.0,4,31,12,0,NA,NA,0,1.8,6,0,o4z5lkvb,rfa1,2,2,1,1,48
fr2btoww,959.0,0,26,10,NA,NA,NA,0,1.5,6,0,o4z5lkvb,rfa1,1,0,1,2,45
falfgm1z,967.0,4,33,20,1,32,100,1,3,6,0,o4z5lkvb,rfa1,4,0,1,1,26
2d08tw76,966.0,0,44,50,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,44
hpngu6cb,972.0,4,3,10,1,10,80,1,0,6,0,o4z5lkvb,rfa1,2,0,1,1,35
7fiuwy5a,983.0,0,16,4,NA,NA,NA,0,0.6,6,0,o4z5lkvb,rfa1,1,0,1,1,46
gx7udqxs,990.0,4,21,19,0,NA,NA,0,2.85,6,0,o4z5lkvb,rfa1,1,1,1,2,48
7swjlaor,996.0,0,35,28,NA,NA,NA,0,4.2,6,0,o4z5lkvb,rfa1,3,1,1,1,62
n370q83o,1001.0,4,56,10,0,NA,NA,0,1.5,6,0,o4z5lkvb,rfa1,1,1,1,1,37
tjdryta7,1005.0,0,3,11,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,45
cwqlnibo,1019.0,0,26,20,NA,NA,NA,0,3,6,0,o4z5lkvb,rfa1,1,2,1,1,35
5z9c9el8,1023.0,4,48,25,1,25,91,1,3.75,6,0,o4z5lkvb,rfa1,1,0,1,2,28
ps8izght,1027.0,0,12,25,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,38
bhjrmp6h,1033.0,4,45,40,1,50,61,0,6,6,0,o4z5lkvb,rfa1,1,2,1,1,26
mq1d5x79,1036.0,0,33,3,NA,NA,NA,0,0.45,6,0,o4z5lkvb,rfa1,3,0,1,1,67
e1xjgx6v,1045.0,0,20,5,NA,NA,NA,0,0.75,6,0,o4z5lkvb,rfa1,2,0,1,2,57
f11wtx7v,1050.0,0,14,12,NA,NA,NA,0,1.8,6,0,o4z5lkvb,rfa1,3,0,1,1,65
zjt892g3,1059.0,4,57,35,1,35,1,0,5.25,6,0,o4z5lkvb,rfa1,2,2,1,1,22
nb4fk5b0,1066.0,0,40,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,2,0,1,1,45
d6ubd3j1,1077.0,4,29,17,1,30,59,0,2.55,6,0,o4z5lkvb,rfa1,2,1,1,1,45
rjagpjov,1096.0,4,41,13,0,NA,NA,0,1.95,6,0,o4z5lkvb,rfa1,5,2,1,2,46
h8x51797,1100.0,0,12,1,NA,NA,NA,0,0.15,6,0,o4z5lkvb,rfa1,1,0,1,1,63
g0eagc92,1106.0,4,26,22,0,NA,NA,0,3.3,6,0,o4z5lkvb,rfa1,2,0,1,1,45
um6hcknc,1115.0,4,52,18,1,30,86,1,2.7,6,0,o4z5lkvb,rfa1,2,0,1,1,49
ysgokmnb,1128.0,4,7,20,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,3,0,1,1,69
50hpbe0a,1134.0,0,28,58,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,3,0,1,1,61
v8yjh1lq,1143.0,0,3,30,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,1,1,1,26
eluucj9j,1150.0,4,52,15,0,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,2,0,1,2,52
54bxjrkp,1154.0,0,15,30,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,2,35
61j5524d,1160.0,4,18,10,1,45,15,0,1.5,6,0,o4z5lkvb,rfa1,2,0,1,1,42
3cr68e0r,1165.0,0,36,32,NA,NA,NA,0,4.8,6,0,o4z5lkvb,rfa1,2,0,1,1,46
gc9kbjk1,1180.0,0,39,33,NA,NA,NA,0,4.95,6,0,o4z5lkvb,rfa1,1,0,1,1,38
cxp7t9as,1187.0,4,19,64,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,5,0,1,2,65
9p6vorvh,1192.0,0,38,30,NA,NA,NA,0,4.5,6,0,o4z5lkvb,rfa1,2,0,1,2,48
38hqvahe,1205.0,4,22,30,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,24
k6yze9ap,1217.0,4,60,1,1,2,7,0,0.15,6,0,o4z5lkvb,rfa1,2,0,1,1,52
xx2cjhui,1228.0,0,12,24,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,39
q722yuf9,1232.0,4,32,42,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,2,1,2,47
c61n5r1x,1236.0,0,7,50,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,1,1,1,44
d9yfmn7u,1240.0,0,54,16,NA,NA,NA,0,2.4,6,0,o4z5lkvb,rfa1,5,0,1,2,58
winu872n,1245.0,0,10,27,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,51
rqlyz0fh,1250.0,4,59,12,0,NA,NA,0,1.8,6,0,o4z5lkvb,rfa1,2,1,1,1,22
4tz581rk,1254.0,0,52,50,NA,NA,NA,0,7.5,6,0,o4z5lkvb,rfa1,2,0,1,1,31
uqom7hz5,1260.0,4,63,18,0,NA,NA,0,2.7,6,0,o4z5lkvb,rfa1,2,0,1,1,44
p56593vm,1269.0,0,12,23,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,1,1,2,57
mwh472j2,1286.0,0,39,1,NA,NA,NA,0,0.15,6,0,o4z5lkvb,rfa1,5,1,1,2,69
umaleor0,1298.0,0,23,13,NA,NA,NA,0,1.95,6,0,o4z5lkvb,rfa1,1,0,1,2,41
9b1aqrwp,1303.0,4,62,50,1,50,4,0,7.5,6,0,o4z5lkvb,rfa1,1,1,1,1,40
jvkl3ecs,1308.0,0,33,2,NA,NA,NA,0,0.3,6,0,o4z5lkvb,rfa1,2,1,1,2,40
wzyo1elr,1313.0,4,1,5,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,55
o1j7182v,1320.0,0,43,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,5,1,1,1,30
s2styvz0,1328.0,4,5,60,1,35,75,0,0,6,0,o4z5lkvb,rfa1,1,1,1,1,62
1razc92w,1335.0,0,42,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,3,0,1,2,75
ur1xhdya,1340.0,4,19,37,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,37
281vaeu7,1346.0,0,52,4,NA,NA,NA,0,0.6,6,0,o4z5lkvb,rfa1,1,1,1,1,54
qf2wcmku,1352.0,4,47,16,0,NA,NA,0,2.4,6,0,o4z5lkvb,rfa1,2,0,1,2,28
qw8yahjt,1356.0,0,10,10,NA,NA,NA,0,1.5,6,0,o4z5lkvb,rfa1,1,0,1,2,57
h6jfjcoc,1363.0,4,4,5,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,1,1,2,52
c1seh9od,1381.0,0,44,20,NA,NA,NA,0,3,6,0,o4z5lkvb,rfa1,1,1,1,1,40
x7zo98ia,1393.0,4,47,35,1,45,67,0,5.25,6,0,o4z5lkvb,rfa1,1,0,1,1,44
k3doz224,1397.0,0,62,30,NA,NA,NA,0,4.5,6,0,o4z5lkvb,rfa1,1,1,1,1,46
fokagxnv,1410.0,0,20,3,NA,NA,NA,0,0.45,6,0,o4z5lkvb,rfa1,1,0,1,1,46
ne6k3mx3,1411.0,4,33,23,0,NA,NA,0,3.45,6,0,o4z5lkvb,rfa1,3,0,1,1,65
kkadukm7,1423.0,0,39,35,NA,NA,NA,0,5.25,6,0,o4z5lkvb,rfa1,1,0,1,1,33
4eguxxky,1424.0,4,2,18,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,2,37
0ar24p7g,1430.0,0,8,12,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,2,1,1,36
skhoxvz9,1438.0,4,42,35,0,NA,NA,0,5.25,6,0,o4z5lkvb,rfa1,1,0,1,1,54
3iwgoguq,1447.0,0,7,12,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,40
a7gw5qmy,1457.0,0,43,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,2,0,1,1,38
2z7kao8u,1466.0,4,52,35,1,40,90,1,5.25,6,0,o4z5lkvb,rfa1,1,0,1,1,55
48yyeezi,1477.0,4,36,14,1,14,48,0,2.1,6,0,o4z5lkvb,rfa1,2,0,1,2,49
fggeannt,1469.0,0,52,12,NA,NA,NA,0,1.8,6,0,o4z5lkvb,rfa1,2,1,1,1,40
cfsqj4sx,1470.0,4,4,23,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,2,1,1,46
5nnhwt9i,1494.0,0,48,30,NA,NA,NA,0,4.5,6,0,o4z5lkvb,rfa1,2,0,1,1,28
48e5j9kr,1497.0,4,16,8,0,NA,NA,0,1.2,6,0,o4z5lkvb,rfa1,3,0,1,1,71
zqntshlq,1507.0,0,56,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,1,0,1,1,30
u6tqfnof,1517.0,4,55,9,0,NA,NA,0,1.35,6,0,o4z5lkvb,rfa1,2,1,1,2,48
x4dvmqc7,1510.0,0,26,30,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,2,1,2,32
wbbaiqx2,1518.0,4,3,15,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,1,1,1,30
2ioekmsu,1531.0,0,19,13,NA,NA,NA,0,1.95,6,0,o4z5lkvb,rfa1,2,1,1,1,48
1ih0bj99,1537.0,4,62,32,1,48,65,0,4.8,6,0,o4z5lkvb,rfa1,1,1,1,2,37
y1qvwe91,1540.0,0,21,6,NA,NA,NA,0,0.9,6,0,o4z5lkvb,rfa1,3,2,1,2,74
on0qi94h,1542.0,0,24,26,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,2,1,2,39
f6pjf3x1,1539.0,4,20,30,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,3,0,1,2,73
s06hw3lm,1552.0,0,43,5,NA,NA,NA,0,0.75,6,0,o4z5lkvb,rfa1,1,0,1,1,51
vvj53teh,1554.0,0,28,24,NA,NA,NA,0,3.6,6,0,o4z5lkvb,rfa1,2,1,1,1,23
3y0iskcx,1566.0,0,20,25,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,52
nwxggm19,1577.0,0,58,60,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,5,0,1,1,24
k7ua3tje,1580.0,4,52,17,0,NA,NA,0,2.55,6,0,o4z5lkvb,rfa1,2,0,1,2,37
ziwx9yh2,1589.0,0,58,30,NA,NA,NA,0,4.5,6,0,o4z5lkvb,rfa1,1,0,1,2,46
3fvjvgwv,1593.0,4,47,21,1,64,20,0,3.15,6,0,o4z5lkvb,rfa1,2,1,1,1,29
i8c09til,1600.0,4,37,6,1,50,73,0,0.9,6,0,o4z5lkvb,rfa1,1,1,1,1,38
2aco06uz,1618.0,4,59,24,0,NA,NA,0,3.6,6,0,o4z5lkvb,rfa1,1,0,1,1,47
8i6baxhk,1620.0,0,7,11,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,3,1,1,1,60
uy4xrb8h,1623.0,4,18,40,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,1,1,1,58
nslv3km3,1635.0,0,14,20,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,38
54d52spr,1642.0,4,51,10,0,NA,NA,0,1.5,6,0,o4z5lkvb,rfa1,1,2,1,2,60
bqk1v2rh,1650.0,4,23,8,1,16,24,0,1.2,6,0,o4z5lkvb,rfa1,1,0,1,1,45
t7yja4mh,1652.0,0,40,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,2,0,1,2,57
0y9axnaz,1659.0,4,57,3,0,NA,NA,0,0.45,6,0,o4z5lkvb,rfa1,1,1,1,2,37
8qqbtscf,1675.0,4,8,10,1,20,70,0,0,6,0,o4z5lkvb,rfa1,3,0,1,2,69
nbw2gp9c,1697.0,4,34,30,0,NA,NA,0,4.5,6,0,o4z5lkvb,rfa1,1,0,1,2,27
t4nbyzib,1699.0,0,55,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,1,0,1,2,59
o9hu1lm8,1704.0,4,59,7,1,7,67,0,1.05,6,0,o4z5lkvb,rfa1,2,0,1,2,56
1tzkf571,1712.0,0,11,10,NA,NA,NA,0,1.5,6,0,o4z5lkvb,rfa1,2,0,1,2,56
zo9zjyyl,1714.0,4,43,26,0,NA,NA,0,3.9,6,0,o4z5lkvb,rfa1,2,0,1,2,33
l3bfjejz,1723.0,4,5,45,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,50
956klkn1,1739.0,0,17,20,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,22
5c4esyiv,1762.0,4,2,22,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,29
e2y3tnl2,1768.0,0,43,44,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,44
55usmvt8,1773.0,4,18,25,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,5,0,1,2,40
321xyhhk,1787.0,4,35,38,1,38,87,1,0,6,0,o4z5lkvb,rfa1,1,0,1,1,38
v7b121dk,1792.0,0,36,25,NA,NA,NA,0,3.75,6,0,o4z5lkvb,rfa1,2,NA,NA,2,22
zdk01xtk,1811.0,0,18,26,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,3,0,1,2,63
nbcfm53f,1824.0,0,54,42,NA,NA,NA,0,6.3,6,0,o4z5lkvb,rfa1,4,0,1,2,21
xzmjh6zq,1832.0,4,57,12,1,32,48,0,1.8,6,0,o4z5lkvb,rfa1,3,0,1,1,72
cu5qzbcx,1839.0,0,54,30,NA,NA,NA,0,4.5,6,0,o4z5lkvb,rfa1,5,0,1,2,52
8aj0j9k2,1856.0,0,10,19,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,3,0,1,2,67
c7z51rxi,1900.0,0,47,36,NA,NA,NA,0,5.4,6,0,o4z5lkvb,rfa1,1,1,1,2,35
kaxrirz2,1911.0,4,4,10,1,15,61,0,0,6,0,o4z5lkvb,rfa1,3,0,1,1,72
xvybtlvs,1917.0,0,59,1,NA,NA,NA,0,0.15,6,0,o4z5lkvb,rfa1,3,2,1,2,64
h37gbtqz,1923.0,4,7,8,1,35,37,0,0,6,0,o4z5lkvb,rfa1,1,0,1,2,48
726od51c,1929.0,0,20,25,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,3,0,1,1,64
06mp0owy,1934.0,4,47,32,1,37,20,0,4.8,6,0,o4z5lkvb,rfa1,3,0,1,2,75
6tgav1o1,1937.0,0,45,1,NA,NA,NA,0,0.15,6,0,o4z5lkvb,rfa1,1,0,1,1,72
fhkh6q1f,1938.0,0,16,14,NA,NA,NA,0,2.1,6,0,o4z5lkvb,rfa1,2,0,1,1,53
6p2zxcrn,1939.0,0,43,14,NA,NA,NA,0,2.1,6,0,o4z5lkvb,rfa1,1,0,1,1,51
oglcq77c,1942.0,4,29,10,1,20,75,0,1.5,6,0,o4z5lkvb,rfa1,1,0,1,2,55
gq69uyng,1946.0,0,4,10,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,1,1,2,19
o3rr2sry,1955.0,4,42,15,1,40,93,1,2.25,6,0,o4z5lkvb,rfa1,4,2,1,1,34
fl3sg3ae,1964.0,0,43,10,NA,NA,NA,0,1.5,6,0,o4z5lkvb,rfa1,1,0,1,1,35
2s60pb5q,1967.0,4,46,6,1,20,74,0,0.9,6,0,o4z5lkvb,rfa1,3,0,1,1,70
pzo4vn94,1983.0,4,23,40,1,45,59,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,35
knmxgwd1,2000.0,4,54,36,0,NA,NA,0,5.4,6,0,o4z5lkvb,rfa1,2,0,1,2,44
fz5cmz1q,2009.0,0,31,25,NA,NA,NA,0,3.75,6,0,o4z5lkvb,rfa1,1,0,1,1,47
nuwaf4fs,2007.0,4,7,7,0,NA,NA,0,1.05,6,0,o4z5lkvb,rfa1,2,2,1,1,31
qoqlfrdq,2033.0,4,60,15,1,20,15,0,2.25,6,0,o4z5lkvb,rfa1,2,2,1,1,48
b9skx67x,2044.0,0,23,20,NA,NA,NA,0,3,6,0,o4z5lkvb,rfa1,2,0,1,1,55
ua998sas,2049.0,4,29,25,1,25,20,0,3.75,6,0,o4z5lkvb,rfa1,2,0,1,1,63
3c2ov66v,2053.0,0,15,10,NA,NA,NA,0,1.5,6,0,o4z5lkvb,rfa1,2,0,1,1,51
hr1lgkd6,2075.0,4,10,57,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,50
jchfnkyp,2079.0,0,34,40,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,55
n1az7y81,2088.0,0,20,35,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,53
90evvt66,2095.0,4,48,38,0,NA,NA,0,5.7,6,0,o4z5lkvb,rfa1,3,0,1,1,66
xl7860xl,2099.0,0,58,35,NA,NA,NA,0,5.25,6,0,o4z5lkvb,rfa1,2,0,1,2,37
8qvofsn8,2118.0,0,45,32,NA,NA,NA,0,4.8,6,0,o4z5lkvb,rfa1,1,0,1,1,28
07udlysx,2123.0,4,56,20,1,20,79,1,3,6,0,o4z5lkvb,rfa1,2,0,1,1,29
rosruo0v,2130.0,0,12,11,NA,NA,NA,0,1.65,6,0,o4z5lkvb,rfa1,1,1,1,2,30
4099ur98,2134.0,4,5,10,1,15,64,0,0,6,0,o4z5lkvb,rfa1,3,2,1,1,71
xxe8mn5k,2141.0,0,19,19,NA,NA,NA,0,2.85,6,0,o4z5lkvb,rfa1,2,0,1,2,36
h63o1kky,2148.0,4,15,15,1,15,95,1,2.25,6,0,o4z5lkvb,rfa1,2,0,1,1,54
46qn4ljm,2164.0,4,19,51,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,48
fa1zdt1e,2167.0,0,54,4,NA,NA,NA,0,0.6,6,0,o4z5lkvb,rfa1,2,0,1,1,44
w0ky0ptv,2175.0,4,42,19,1,20,81,1,2.85,6,0,o4z5lkvb,rfa1,1,0,1,1,56
1mujt5i0,2181.0,0,22,24,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,41
cuh84ewk,2203.0,0,54,19,NA,NA,NA,0,2.85,6,0,o4z5lkvb,rfa1,2,0,1,1,25
1aywqdfp,2221.0,4,18,25,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,60
5waa6m8u,2228.0,0,47,21,NA,NA,NA,0,3.15,6,0,o4z5lkvb,rfa1,2,0,1,1,48
jdrb4zpx,2242.0,0,37,52,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,2,30
3yoxhk0x,2250.0,4,29,40,1,40,23,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,38
fzyiq7zv,2268.0,4,55,12,0,NA,NA,0,1.8,6,0,o4z5lkvb,rfa1,2,0,1,1,41
w4vqibto,2273.0,0,51,64,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,5,0,1,2,61
jloh5u0h,2272.0,0,60,8,NA,NA,NA,0,1.2,6,0,o4z5lkvb,rfa1,5,0,1,1,57
hosmzhn2,2281.0,4,51,9,0,NA,NA,0,1.35,6,0,o4z5lkvb,rfa1,3,0,1,1,67
de1wq20z,2292.0,0,58,9,NA,NA,NA,0,1.35,6,0,o4z5lkvb,rfa1,2,0,1,2,33
78url3fr,2298.0,4,46,55,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,1,38
aj1jkbi5,2299.0,0,45,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,3,1,1,1,69
h16y0hyk,2303.0,0,60,12,NA,NA,NA,0,1.8,6,0,o4z5lkvb,rfa1,1,1,1,2,41
xtt9ugjo,2318.0,0,55,25,NA,NA,NA,0,3.75,6,0,o4z5lkvb,rfa1,2,0,1,2,44
8joutpgy,2327.0,4,25,5,0,NA,NA,0,0.75,6,0,o4z5lkvb,rfa1,2,0,1,1,46
rlhtungf,2333.0,0,29,20,NA,NA,NA,0,3,6,0,o4z5lkvb,rfa1,2,2,1,1,50
bssye0wg,2348.0,0,29,31,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,2,52
rbqjp0ll,2354.0,4,54,20,0,NA,NA,0,3,6,0,o4z5lkvb,rfa1,1,2,1,1,46
7etny3qm,2359.0,0,33,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,2,1,1,1,35
hu7f3zlt,2366.0,4,39,15,0,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,1,0,1,1,50
shfifw3p,2380.0,0,29,5,NA,NA,NA,0,0.75,6,0,o4z5lkvb,rfa1,2,0,1,2,47
32hctovj,2383.0,4,25,14,0,NA,NA,0,2.1,6,0,o4z5lkvb,rfa1,3,0,1,1,75
1lxv1gro,2386.0,0,50,11,NA,NA,NA,0,1.65,6,0,o4z5lkvb,rfa1,2,0,1,2,48
8tfdecsh,2401.0,0,30,20,NA,NA,NA,0,3,6,0,o4z5lkvb,rfa1,2,0,1,2,51
pxajp48y,2408.0,4,3,24,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,34
o14d0mhg,2423.0,4,56,34,0,NA,NA,0,5.1,6,0,o4z5lkvb,rfa1,1,0,1,1,60
fwd5ijhf,2434.0,4,52,12,0,NA,NA,0,1.8,6,0,o4z5lkvb,rfa1,1,0,1,2,37
z41frw8g,2435.0,0,38,40,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,1,0,1,1,56
1g3a6ev6,2433.0,4,11,15,1,15,52,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,31
fo3d67m3,2452.0,0,44,2,NA,NA,NA,0,0.3,6,0,o4z5lkvb,rfa1,2,2,1,1,37
vtx56rpe,2480.0,4,19,23,1,50,63,0,0,6,0,o4z5lkvb,rfa1,1,0,1,2,41
a80bne3o,2486.0,0,64,15,NA,NA,NA,0,2.25,6,0,o4z5lkvb,rfa1,2,0,1,2,34
sjz6nfn3,2496.0,4,29,9,0,NA,NA,0,1.35,6,0,o4z5lkvb,rfa1,2,1,1,1,43
3rjzpznk,2514.0,0,1,1,NA,NA,NA,0,0.15,6,0,o4z5lkvb,rfa1,1,0,1,1,53
w9xo782a,2528.0,0,58,5,NA,NA,NA,0,0.75,6,0,o4z5lkvb,rfa1,1,0,1,1,52
uqfyf5xf,2538.0,4,8,18,0,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,1,1,2,41
0dln0iay,2543.0,0,11,25,NA,NA,NA,0,0,6,0,o4z5lkvb,rfa1,2,0,1,2,40
5xiao2b0,2541.0,4,31,15,1,15,13,0,2.25,6,0,o4z5lkvb,rfa1,3,0,1,1,63
uhzkxcup,2551.0,0,18,12,NA,NA,NA,0,1.8,6,0,o4z5lkvb,rfa1,2,0,1,1,54
lrvyyjcp,2563.0,4,63,25,0,NA,NA,0,3.75,6,0,o4z5lkvb,rfa1,4,2,1,1,22
64sb495m,2570.0,4,44,1,1,1,6,0,0.15,6,0,o4z5lkvb,rfa1,2,0,1,1,57
4sdzbx9j,2581.0,4,38,30,0,NA,NA,0,4.5,6,0,o4z5lkvb,rfa1,1,0,1,1,26
sc4sgulx,2584.0,0,35,10,NA,NA,NA,0,1.5,6,0,o4z5lkvb,rfa1,1,0,1,1,45
73zck9si,2608.0,4,48,33,1,50,93,1,4.95,6,0,o4z5lkvb,rfa1,1,0,1,1,48
toumlxqm,2613.0,4,23,2,0,NA,NA,0,0.3,6,0,o4z5lkvb,rfa1,5,0,1,2,25
ld17azt2,2616.0,0,53,20,NA,NA,NA,0,3,6,0,o4z5lkvb,rfa1,1,0,1,1,44
